trId	geneId	NA06984	NA06985	NA06986	NA06989	NA06994	NA07037	NA07048	NA07051	NA07056	NA07346	NA07347	NA07357	NA10847	NA10851	NA11829	NA11830	NA11831	NA11832	NA11840	NA11843	NA11881	NA11892	NA11893	NA11894	NA11918	NA11920	NA11930	NA11931	NA11992	NA11993	NA11994	NA11995	NA12004	NA12005	NA12006	NA12043	NA12044	NA12045	NA12058	NA12144	NA12154	NA12155	NA12156	NA12234	NA12249	NA12272	NA12273	NA12275	NA12282	NA12283	NA12286	NA12287	NA12340	NA12341	NA12342	NA12347	NA12348	NA12383	NA12399	NA12400	NA12413	NA12489	NA12546	NA12716	NA12717	NA12718	NA12749	NA12750	NA12751	NA12760	NA12761	NA12762	NA12763	NA12775	NA12776	NA12777	NA12778	NA12812	NA12813	NA12814	NA12815	NA12827	NA12829	NA12830	NA12842	NA12843	NA12872	NA12873	NA12874	NA12889	NA12890
ENST00000396161.4	ENSG00000213762.4	245.711288	354.340118	562.681152	404.463013	114.191025	399.731598	306.525208	351.169983	350.408356	708.672852	302.122772	457.174835	424.382477	521.292969	177.54834	768.2771	1663.890625	454.247681	206.043365	312.330261	328.42041	474.448059	513.487427	340.293945	498.360077	346.024384	93.667915	311.834686	342.28949	542.543701	326.396423	297.499023	230.674362	437.014648	379.066711	666.679871	607.978638	391.648956	72.636223	319.374176	519.09491	513.33197	332.156433	248.840546	323.452148	379.691681	162.654053	204.725662	397.324707	245.787659	371.009521	116.134079	176.02858	801.642578	191.987183	461.945313	343.766754	269.334473	274.609406	266.97113	165.414383	70.377808	605.647888	49.26022	412.584351	253.113281	217.517975	301.038361	382.875702	256.016815	493.007538	136.831711	190.69577	174.600464	121.814354	144.718781	373.590546	109.614746	368.998657	91.862846	311.322144	60.646164	166.292999	572.836487	326.310974	303.086792	732.860352	111.93409	382.953156	276.344818	557.527466
ENST00000471298.1	ENSG00000079385.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENST00000377806.3	ENSG00000079385.14	0	1.722136	3.225967	1.634657	0	0	0	7.886189	1.707713	0	0	1.077944	0.460834	0	0	0	10.705806	0.733708	0.797573	0	1.378482	0	0.79424	4.351995	6.82514	3.13872	0	0	2.441494	0	0	10.547385	0	0	1.080282	8.512054	0	0	0.450256	3.556108	2.368295	26.792051	0	0	0	0	26.197996	0	0	0	0	0	0	3.307478	9.249503	2.286149	0	39.728035	0	5.446333	0	0	3.348311	1.061385	1.329955	0	0	10.193305	0	0	0	0	0	0.111504	0.367138	0	0	5.348892	13.219008	0	0	0	1.566103	2.999921	0	0	3.080052	0	0	0	0
ENST00000344391.5	ENSG00000079385.14	5.64997	0	0	0	0	2.763159	0	0	0	0	0	0	0	3.828027	0	0	0	0.428707	0	6.903573	0	0	0.807905	0	0	0	0.256904	0	0	2.769309	6.688651	0	0	0	0	4.665596	0	2.670657	0	0	0	0	0	0	0	0	0	0	0	0	10.808586	0	0	17.479267	0	0	0	0	0	0	0	0	0	0	0	5.278053	0	0	0	0	0	0	0	16.192253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.550463
ENST00000161559.6	ENSG00000079385.14	38.011303	0	98.774345	106.461243	0	0	15.19865	0	23.967813	18.674875	83.544296	0	6.732622	0	0	0	5.791171	0	9.748017	119.714043	3.834064	34.000561	2.989813	16.80341	0	5.193023	5.414823	20.363754	13.078156	0	48.349575	0	20.339714	10.477286	33.297493	0	4.021528	28.60162	0	3.730651	15.641249	201.73703	0	28.996571	6.390727	35.768219	0	4.451506	0	0	0	6.236433	5.835768	78.612724	6.986524	16.034262	24.385572	19.216541	114.510612	61.078518	5.766905	10.146481	0	6.609646	11.124768	0	16.162693	0	54.352234	0	62.828804	0	0	0	147.320938	18.909737	13.846435	0	0	0	19.688395	37.360916	41.422356	379.498077	0	0	31.171967	0	0	25.298597	0
ENST00000352591.4	ENSG00000079385.14	0	0	0	0	0	0	118.740875	0	0	0	0	0	0	52.049973	0	0	0	0	105.868073	0	0	122.380684	5.51681	0	0	0	3.318917	0	22.710302	16.813589	0	0	0	0	0	0	119.12661	0	0	0	107.16761	9.945871	0	0	0	0	0	0	0	0	0	61.346561	0	0	0	0	0	0	0	60.600975	0	0	25.640396	102.753853	44.953648	45.105118	24.459047	7.46627	0	0	0	0	0	0	0	0	92.456451	0	37.921661	0	0	0	70.845161	17.820105	0	0	20.184858	45.316738	33.610199	0	0
ENST00000403461.1	ENSG00000079385.14	0	0	0	0	0	0	0	0	6.523943	0	0	0	0	59.525612	0	0	20.225382	0	5.586336	0	0	0	0	0	0	0	0	0	0	0	6.044137	0	0	0	4.592936	0	0	0	0	0	0	0	0	0	0	0	1.670744	18.805269	0	0	0	0	0	26.084156	0	0	0	0	4.090566	0	0	0	0	0	0	0	9.103383	13.143622	0	0	10.469492	0	10.444689	0	0	46.658314	0	0	0	0	62.835678	0	0	0	0	0	25.275494	0	0	0	0
ENST00000308072.4	ENSG00000079385.14	0	0	0	57.719051	61.191513	0	0	54.766323	64.50441	35.048038	0	17.936243	110.577621	0	108.482254	0	11.640485	0	0	64.742249	0	0	0	0	0	10.893352	0	80.132248	8.375802	0	0	0.071142	0	1.030484	40.727493	43.328896	0	0	0	49.770687	40.574738	0	0	0	35.328575	42.34446	2.688258	0	0	5.609417	0	0	10.419273	0	0	18.543495	0	19.808559	0	58.537834	0	79.57618	142.858246	0	0	0	171.79216	0	7.083048	0	15.815692	33.503983	0	17.388636	0	0	0	33.774563	102.599762	0	0	38.493294	27.0648	8.309744	0	31.969215	3.316805	0	0	16.413862	34.994888
ENST00000465051.1	ENSG00000079385.14	0	0	0	0	0	0	0	0	0	0	0	0	0	1.902993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.807255	0.560458	5.912981	0	0	4.370562	0	0	0	1.907202	0	0.370076	0	0	0	4.175534	0	0	0	0	0	0	4.614637	2.629562	12.423526	0	0	0	0	4.915023	0	0	3.599409	0	0	1.288564	0	0	0	0	6.613983	0	1.867825	0	0	0	0	0	2.481581	0	0	0	0.840893	0	0	0	0	0	0	0	0
ENST00000358394.2	ENSG00000079385.14	0	0	0	0	0	24.581997	0	0	0	0	0	6.304138	4.157226	0	5.584016	0	0	0	0	0	24.813168	0	0	0	0	0	31.009357	0	0	8.857703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.187049	0	0	0	0	0	0	0	0	0	0	0	0	0	54.435745	0	0	0	0	0.131888	0	0	0	0	0	0	0	0	0	0	0	52.210709	0	8.071703	0	0	0	0	0	0	48.38472	68.324196	0
ENST00000351134.3	ENSG00000079385.14	17.974583	125.586342	0	0	0	37.373688	0	38.755188	0	0	0	42.747383	0	0	18.252747	0	78.677032	84.795853	0	0	0	45.337029	168.539841	24.107508	26.246252	6.554345	0	11.843787	42.014309	0	0	32.77293	14.99788	50.877316	0	23.548044	0	65.401382	15.549745	16.235369	0	0	31.537476	0	0	13.349098	7.078305	40.313522	23.637287	34.047329	36.788528	0	16.463917	72.2799	35.15192	46.273178	51.614426	12.508736	0	4.836476	0	22.95014	0	0	158.442566	28.537888	0	8.169548	8.564716	0	0	5.588334	20.495916	0	0	0	47.239349	14.544518	26.055439	0	7.475932	16.768852	0	0	44	25.347605	153.204926	0	4.02526	0	34.978458
ENST00000488639.1	ENSG00000079385.14	4.517464	0	0	0	0.382674	0	0	0	0	0	0	0	34.020065	0	0.640819	0	0	0	0	2.993924	54.815109	0	0	0	0	51.017143	0	0	0	0	1.979257	1.979011	0	0.292781	0	4.339341	0	1.488026	0	9.720438	0	0	0	0	1.847827	0	0.11729	0	0	3.034322	0	0	0	2.022571	1.362638	38.333855	0	0	0	0	60.207615	0	0	0	0	0	0	0	0	0	0	0	0.189871	0	0	0	0	0	0	0	0	0.207649	83.127243	0	0	4.256732	0	0	0	0	41.961853
ENST00000446434.2	ENSG00000079385.14	0	0	0	0	0	41.802155	0	0	0	0	0	12.656441	0	0	0	14.80357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.831032	0	0	0	0	0	0	0	0	8.462523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.231712	0	0	21.523405	64.30761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50.61692	0	0
ENST00000403444.3	ENSG00000079385.14	0	0	0	0	0	0	0	0	0	0	0	0	14.1539	21.278721	0	0	0	0	0	0	0	0	0	0	42.461628	0	0	0	0	159.812653	14.924814	0	0	0	0	0	0	0	0	0	0	0	0	0	8.920489	0	0	0	33.979359	0	0	0	18.469521	0	0	0	0	0	0	0	0	0	159.6772	0	0	0	0	2.895365	0	0	0	0	0	0	0	0	0	0	0	5.53632	0	0	0	0	0	0	0	4.340428	0	0	6.07287
ENST00000378065.2	ENSG00000079385.14	0	0	0	0	16.33493	1.061152	0	0	0	0	0	0	0	0	9.729139	96.28141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.93295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.755655	0	0	0	0	0	0	0	0	0	0	1.325971	0	0
ENST00000485605.1	ENSG00000079385.14	0	0.52755	5.630082	10.800683	15.545297	0.92346	0.06048	2.5923	0	12.249861	0.183562	0	0	0.766762	2.683522	4.91502	2.791225	0	0	25.721401	1.159176	6.925125	1.155343	1.686104	0	0.975106	0	9.807374	0	1.746749	0.809469	13.578714	1.816625	0	0	2.312112	6.851856	1.058669	0	2.240523	0.933919	0	0	0	0	0	0	0.4297	0	5.570737	2.895933	0.439972	1.343217	13.584341	0	0	0	0.868759	0	5.0314	0.08154	0.881773	2.957106	1.318413	3.844348	0	13.933027	0	0	0	29.597754	0.907682	1.698086	0	0	0	6.042881	3.576371	2.245496	0	0	0	0	1.314981	0	4.426447	10.951447	0.342832	2.838968	1.963342	2.44147
ENST00000403136.1	ENSG00000079385.14	3.84668	0.163969	2.36961	1.384365	0.54559	1.49439	0	0	1.296117	0	0.272136	1.277853	0.862452	2.721213	2.627501	0	6.168905	0	0	3.924812	0	3.356604	0.196052	3.050985	4.466981	3.040087	0	1.55923	1.379936	0	6.869945	0.666478	3.678749	1.4911	0.301796	1.848905	0	0.779644	0	0.839024	0.905885	1.154981	0	1.003429	1.512382	5.614758	0.247407	0	0.196303	7.738193	1.506952	0	2.853669	0	0	0.529059	0	1.86937	1.398817	2.300309	0	0.44542	2.48782	0.2567	0.30471	0	0.966996	0	0	0.768289	0	0	0	0	0.311923	0.298763	0.414885	0	0	0.250376	0	1.097584	3.222157	2.057164	0	0	0.814458	0	1.197961	0	0
ENST00000420197.2	ENSG00000105640.6	4.575536	27.789484	7.0639	87.772087	29.850496	25.146261	0	3.902276	24.422758	31.150291	0	25.622774	29.596155	16.090755	0	136.456863	25.35955	33.202148	39.725601	50.528408	26.783762	56.575809	7006.489746	19.13871	22.44508	43.24197	21.22716	58.499832	4.606483	36.325581	20.980219	33.255898	10.497821	27.90307	24.307966	0	46.909977	28.875345	24.930538	40.748932	51.263817	24.201866	21.262625	3.538961	21.642019	64.211884	30.324167	5.769514	6.414936	25.783045	5876.646484	15.14353	0	10.744167	20.598705	27.947372	0	24.46287	3.354894	21.181423	32.265957	22.254892	21.413321	20.969114	24.26589	21.055422	171.049683	0	8.023856	0	8.069156	25.318789	0	21.409952	36.767075	32.40387	5679.805664	21.881384	43.705143	6.235094	25.04196	0	5163.479004	27.428991	5.202615	21.008112	41.981632	25.524677	32.074207	26.354971	12634.302734
ENST00000222247.4	ENSG00000105640.6	10984.357422	8578.210938	8252.936523	13260.228516	5552.149414	7900.853516	9870	13294.097656	8481.577148	14302.849609	6480	7746.376953	6388.254395	14067.90918	9481.625977	10809.542969	17470.640625	11032.797852	13144.274414	9635.47168	7197.216309	8373.423828	6729.509766	8382.861328	11989.554688	7823.858887	5206.772949	13437.727539	6799.393555	9439.673828	10255.019531	7838.416504	4169.501953	7538.09668	10017.692383	16107.643555	11195.089844	13376.592773	5890.415527	9701.251953	10181.489258	8645.797852	14766.737305	9366.460938	9894.358398	14251.787109	9831.675781	10518.230469	12075.584961	13186.216797	6399.353027	7491.866211	5510	15549.255859	5471.400879	11592.052734	5826	9243.537109	6718.64502	9118.818359	12813.733398	4001.744873	9308.586914	2981.030762	7319.734375	5812.944824	9765.53418	6616	14613.975586	6346	10251.833008	6256.681152	11346	7170.590332	9425.233398	6274.615234	7374.194336	5130.118652	12582.294922	4307.764648	14440.958008	8192	8833.051758	10390.571289	12236.797852	5312.992188	15442.136719	4678.475098	15459.926758	7843.645508	1437.69751
ENST00000351660.4	ENSG00000095059.10	283.194061	1400.84436	1328.305176	415.100372	7.772528	295.195679	1594.934937	1049.538208	1514.278687	576.771423	1248.001099	720.827515	12.817239	16.326284	159.088989	0	1185.443237	1680.922363	1859.805786	1896.882568	1251.371948	877.519531	616.421265	1401.582153	2372.871582	3190.348389	0	2556.789307	304.563385	207.3078	1271.246948	1522.087402	0	471.827026	1610.61084	436.563324	2305.387451	725.561035	966.098877	30.541176	888.365051	1426.104858	871.4599	392.305176	1004.895935	2460.969971	849.355652	1740.454712	56.514019	941.138916	1519.518921	14.249718	701.787476	401.285858	454.624908	1419.46106	1119.220703	708.308228	919.67981	288.820862	1713.869995	709.793884	161.065842	614.43219	1564.21167	835.242798	253.998657	232.382507	2066.446289	366.68158	664.797729	324.986206	886.315125	1059.582153	1592.255127	665.226135	1886.084595	229.656906	276.348755	959.085022	1859.202515	219.778702	264.698456	1058.668945	1359.247925	883.713013	1689.663696	0	1814.375366	1146.13501	195.944183
ENST00000210060.6	ENSG00000095059.10	1834.863159	207.155655	135.694839	2056.899658	1178.227417	1140.804321	205.065002	950.461853	175.721344	2021.228516	123.998894	941.172485	1612.015503	2077.673828	1556.911011	2500	2520.556641	845.077637	1052.194214	233.117371	318.628113	994.480408	2181.578613	212.417877	183.128357	349.075684	1122	1881.937256	1195.436646	2016.692139	1092.753052	73.912727	884	1018.172974	187.38913	2759.436768	326.612427	980.438965	143.901077	2171.45874	3025.428223	73.895149	1704.540161	1469.694824	713.104004	257.03009	606.644287	149.545334	2157.486084	1092.861084	842.481079	1591.750244	74.212532	2170.714111	953.375061	1156.53894	126.779259	1367.691772	72.320183	1331.179077	212.12999	40.206158	2100.934082	91.567795	175.788223	110.757217	2853.760498	799.617493	355.553772	655.31842	1117.202271	625.013794	699.684814	174.417862	127.744911	1447.099854	1089.915405	706.343079	2201.651367	80.91494	952.797546	882.221313	1691.301514	1133.331055	200.75206	88.286995	1242.336304	960	989.624634	637.865051	1826.055786
ENST00000393261.3	ENSG00000132004.7	224.670166	169.509262	176.995361	334.947601	104	224.115158	210.782822	222.641525	281.299927	416.698395	142.078598	30.986458	83.555229	325.947235	229.081833	117.007317	580.638916	301.542297	339.658691	172.444717	169.996689	188.664368	284.712891	137.774994	266	200	137.368637	367.714966	219.94664	189.14093	152.860397	145.717758	15.66118	235.119888	173.121826	288.439056	374.689636	394	139.066299	250.232483	195.177628	221.772278	57.101784	246.261215	293.265717	358.247986	237.01535	254.582306	16.092291	370.650818	347.891571	166	111.65197	287.771271	145.647064	239.023651	132.36795	200.410507	124.433495	119.109116	38.241421	110.756592	211.209381	93.516884	211.643036	192.164398	134.829575	228.665588	394.473145	163.413849	248.575256	134.104736	256.548401	177.668564	204	148.339691	339.937134	102.145927	300	125.122757	289.922546	205.85733	484.62265	236.963669	255.480728	105.067978	275.465668	168.000015	498.144348	156.278091	220
ENST00000544494.1	ENSG00000132004.7	24.395506	61.244038	41.118855	0	0	19.884844	19.494101	0	41.679913	23.778162	0	313.695984	26.406467	20.453293	0	0	2.837335	0	20.930977	0	0	0	0	19.744568	0	0	0	0	0	0	0	0	0	20.164083	22.034922	0	31.544432	0	2.933692	0	81.378929	41.666039	507.534973	26.730106	0	0	18.295298	77.417694	343.989288	0	18.852409	0	0	0	16.352945	0.712143	0	16.778814	19.141586	0	396.469452	13.243407	0	8.483116	37.10078	0	24.782309	0	0	0	2.916654	9.895272	0	8.456088	0	0	30.357609	0	0	14.877248	0	0	3.129742	83.762596	46.252434	0	19.507423	0	0	0	0
ENST00000380339.3	ENSG00000132004.7	37.910702	53.246708	25.885784	1.052408	0	0	43.723061	73.358475	51.020157	83.52346	21.921406	3.317538	0	29.599483	44.918163	34.99268	10.523737	2.457683	41.410324	45.555283	58.003304	45.33564	41.287102	42.480434	0	0	26.631367	32.285034	2.053366	0.859065	35.139599	20.282253	60.338821	34.716022	82.843254	93.560959	55.765938	0	0	57.767525	50.737637	28.561687	17.363226	43.008694	28.734289	49.752007	38.689358	0	1.918445	1.349179	69.25602	0	28.348034	90.228752	0	42.264202	19.632042	68.810692	26.424917	48.890884	3.289131	0	0.790622	0	43.256191	25.835604	56.035141	1.334423	41.526844	38.586147	48.508091	0	45.451607	39.87534	0	51.660305	57.70525	23.854069	0	0	84.077461	24.142672	10.247602	51.273739	76.266853	16.932018	71.026894	0	1.855646	39.721901	0
ENST00000301522.2	ENSG00000167815.7	2533.00293	2267.93457	890.929321	4186.789063	1048.89856	2343.110596	1728.105469	3341.274902	1568.702026	5742.984863	1542.463257	2070.591064	2059.570801	1935.338745	2046.105835	2216.412109	4266.287109	1756.625854	5580.006348	1419.943604	936.99469	1656.596558	2065.337891	1587.653809	2764.667969	1978.989014	1740.753662	3876.371338	1285.794434	2746.995361	2904.822754	1451.448975	868.509338	1278.289063	1091.481445	2046.345947	2303.926025	1583.792969	1632.778564	2832.050293	1895.180298	2657.02417	6075.681152	2117.801758	1594.292725	3552.022705	3442.660645	3460.257813	3019.141357	3929.452637	3864.721191	2787.341553	1048.78125	2507.359863	259.736176	2991.687256	1355.993286	1829.553223	574.000977	1871.510498	1357.722168	1132.519775	3442.841797	445.424347	1874.079224	2242.728027	4299.61084	880.944275	2698.137451	1341.317261	2783.906738	2026.032959	3002.008545	1824.263428	3313.604004	767.142273	3419.871338	1000.675598	4734.54541	1500.645264	3575.680908	1705.237305	2428.349121	2168.120117	2076.677246	472.404968	2311.386963	1258.550415	3934.302002	2376.172607	2950.750977
ENST00000478908.1	ENSG00000167815.7	0	3.964313	2.176208	8.167077	5.059108	3.118125	11.496229	4.913146	7.798137	24.109104	5.381866	2.834705	4.938783	3.13707	4.959146	7.671206	6.287518	7.280726	20.224281	8.351415	6.365819	9.30327	7.45525	2.101635	6.34937	10.864939	3.379179	12.723162	4.590989	10.867574	9.026241	0	6.002808	1.834184	2.202798	15.301628	2.87669	5.45262	2.703591	6.824933	5.271846	3.209761	19.394634	0	2.077315	21.653568	9.035945	11.609497	28.75548	19.932255	4.663755	8.991756	4.224259	3.857264	0	11.312397	4.964692	3.242462	2.421151	21.228081	2.764562	3.190009	12.383875	0.919867	4.450965	4.739494	7.628907	2.6886	10.018189	2.571497	16.609331	2.724169	22.919205	2.834151	7.929582	1.451576	9.508864	1.724717	6.317681	4.553829	5.711581	8.182802	1.844319	0	1.583058	2.479697	6.842983	0	16.652206	0	28.263327
ENST00000477555.1	ENSG00000167815.7	18.486879	7.134701	7.161973	19.226822	6.098993	9.1866	21.101751	10.529678	17.19136	13.030935	8.027962	8.382194	21.409674	12.083926	17.096251	10.825492	19.537134	25.345503	14.932772	14.495193	4.494796	8.741864	2.820264	8.087918	14.017155	9.062793	5.09024	30.442072	9.073716	23.460314	11.966049	10.824626	3.186532	3.421432	10.590639	7.370575	8.453894	9.389228	7.426834	9.086969	12.440404	5.804798	76.773209	24.322145	6.698568	17.324997	3.30041	11.133945	72.426758	13.453197	11.545888	18.120007	2.385853	20.495182	3.656805	17.785524	7.057569	15.767169	7.548441	23.426035	7.670262	10.026969	50.298252	1.870095	4.588818	38.602787	23.091452	5.479337	16.562716	15.365188	9.43328	9.786504	16.987442	13.030705	11.390444	7.356313	17.686966	4.077098	23.503473	10.39885	19.800247	21.119917	6.779893	7.934461	3.457112	2.854189	10.721527	4.259089	20.104555	12.942413	17.5832
ENST00000435703.1	ENSG00000167815.7	188.863663	344.030792	78.072098	409.482452	0	123.795647	313.456696	109.703629	265.038666	191.721313	108.496391	303.361115	0	160.025757	147.61232	0	398.1138	707.529907	139.821213	448.659332	620.099304	154.304581	169.923508	184.48819	241.871155	478.687134	23.634836	791.877502	399.829742	23.822493	73.374374	0	16.648254	54.124504	393.366608	61.940105	153.601608	63.219215	85.92939	5.508585	182.848938	125.423622	648.510193	271.558868	194.399429	839.031372	120.752365	177.20256	902.630066	307.497833	306.25061	14.532314	66.940277	311.165375	751.865417	324.664856	128.080856	103.965912	208.046936	317.663422	45.357807	155.952133	54.061119	7.647352	70.228592	79.651611	33.074589	111.843445	129.439636	489.529572	109.098442	320.091156	391.136017	103.868118	121.339149	166.464081	415.262207	0	184.022263	247.139145	243.739243	191.661667	353.320313	519.684448	328.672852	568.037537	331.794922	176.782608	191.954224	127.201149	37.238304
ENST00000466174.1	ENSG00000167815.7	573.901733	592.950012	1854.546143	754.456116	645.524719	447.326721	1713.458984	562.439087	1500.506592	1626.322632	606.869507	597.053284	624.216431	64.660782	805.086487	1061.501587	906.097961	478.47702	1298.015869	540.279358	79.917122	80.399292	1222.852173	498.47052	737.861023	538.676086	68.092308	630.930786	476.353943	879.123718	1275.365479	961.268982	744.749023	529.679565	2673.697998	2328.93457	497.885864	536.284912	201.553223	527.411316	626.877747	431.800781	2782.682129	1859.44812	2305.45166	2033.773315	513.980469	538.626343	864.971252	685.534058	1347.590698	803.203796	78.239532	1268.232422	1031.30603	194.094696	56.527485	477.399933	1046.692505	728.967285	51.96487	76.592773	722.09729	446.523529	364.249451	646.830383	1469.807739	928.241516	1072.213867	77.626572	328.94162	359.26358	683.452209	790.627869	715.392761	2356.905029	3068.891602	946.305603	821.864685	50.271889	950.545349	68.40979	634.305481	1022.966003	309.389832	45.348579	682.780029	285.222443	1794.196899	893.088074	802.695007
ENST00000498785.1	ENSG00000167815.7	8.645359	1.985589	2.88923	11.168695	649.379456	1.522202	11.46058	7.900324	12.271595	17.172823	2.920414	6.175927	355.542542	6.874558	15.585262	6.699093	17.886255	7.174978	6.835793	13.913885	6.128191	0	6.723737	9.197906	27.632191	4.773202	0	8.993373	5.551096	18.38228	9.51071	6.457322	1.691735	1.060194	4.660648	11.347379	5.255888	6.068753	2.618995	6.036583	7.380825	4.573126	20.442646	6.720858	3.080418	18.68726	2.378125	7.35803	23.978046	10.095931	18.149969	12.410754	5.428767	14.991365	2.411592	10.705449	0	6.071235	1.4415	12.43043	0.970643	0	12.6649	1.614826	11.092008	8.551458	15.575684	5.227128	13.76309	5.589947	7.063464	1.283143	8.838801	10.516601	2.797304	3.034639	9.559997	1.216947	19.077599	0	12.632124	10.468488	3.849309	5.294967	3.755504	0.938914	12.968854	1.18545	9.499982	8.543859	7.569889
ENST00000334482.5	ENSG00000167815.7	9.099452	0	2.236792	10.709849	0	6.010603	6.528103	8.575076	0	9.359394	0	3.601837	5.035759	0	0	6.470093	11.229985	0	10.314812	8.434847	0	10.120756	0	0	11.622204	4.947012	5.049727	8.409561	7.30732	0	0	0	0	0	0	0	0	0	0	7.081348	0	4.163733	10.516269	4.148261	0	0	0	7.971312	385.349121	9.697564	0	0	0	7.898647	3.02398	99.000145	0	0	0	0	0	5.718399	11.108047	0	0	9.667246	8.073355	5.846991	7.986867	0	6.276433	5.321478	9.354629	6.85918	8.322621	3.646099	9.218992	0	0	5.317018	8.306101	0	3.746183	0	2.464398	1.936094	0	0	0	10.052088	0
ENST00000575287.1	ENSG00000079432.2	113.989632	16.741415	16.611284	18.726233	11.898821	13.951688	16.923269	64.705582	17.482821	12.789447	30.845703	40.266857	6.814537	32.203232	4.785983	17.956383	72.02327	8.908747	21.449989	37.158009	18.586117	43.946777	70.811302	0	14.227856	20.6189	0	34.316296	32.089321	4.193342	35.949825	24.686666	0.907299	9.532837	22.358952	33.671406	7.973315	13.244124	6.104508	28.803181	41.756683	72.99601	8.114334	6.082208	6.117177	23.87615	8.026926	8.269676	10.554049	10.059979	0	11.291352	96.098343	6.065373	0	3.349992	4.892122	0	0	0	14.307253	0	12.575928	5.966468	12.716433	0	57.21172	10.362528	0	138.365372	12.379826	0	0	8.324753	8.149391	24.468435	63.328518	4.283702	62.216793	10.730274	0	11.68469	19.213507	47.555164	6.948429	5.837238	17.222754	0	21.867901	6.890226	8.675214
ENST00000575839.1	ENSG00000079432.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.149535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.119875	0	0	3.687877	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.738458	0.794694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.382679	0	0	0	0	0	0	0	0	0
ENST00000576505.1	ENSG00000079432.2	32.31237	12.956512	18.528648	247.192261	90.420776	11.697142	8.189907	26.976311	0	0.758272	34.567413	17.657251	31.171106	27.08235	12.351573	346.355042	17.471491	63.525471	125.485138	185.668991	0	4.360312	64.767616	0	4.771533	135.556152	9.31488	142.039627	325.897797	41.861656	153.171646	84.755173	0	250.765945	313.060974	107.656799	20.468706	17.550955	0	21.366949	0	31.075052	171.894089	0	0	348.90448	355.851318	70.690666	60.979519	0	0	81.784904	0	15.028546	0	5.713298	0	47.874428	105.759605	4.429652	0	0	14.234593	9.401003	15.884005	224.127991	27.970308	23.431726	261.514069	56.044792	82.250626	125.316505	117.728584	4.780607	0	55.151051	53.257397	12.04018	287.629242	0	43.904526	31.025936	157.778244	0	0	11.102166	0	0	0	9.686014	6.938053
ENST00000575354.1	ENSG00000079432.2	186.015762	2312.380127	0	0	0	0	0	0	0	1049.189209	0	1494.042725	588.95343	0	0	0	0	1472.350098	885.556335	0	0	224.45079	0	0	0	0	0	0	0	1352.293091	0	0	0	0	0	0	2111.602051	1311.967407	0	0	0	99.05928	959.92334	0	0	0	0	611.234253	2.378263	0	106.730988	0	0	0	0	263.65976	0	0	0	0	0	798.824158	695.314636	0	2064.07251	0	0	0	0	59.575184	88.029648	33.57782	148.119095	0	0	0	48.973186	0	0	0	164.321411	258.258759	194.551376	0	0	0	0	0	0	1451.350464	939.971252
ENST00000573349.1	ENSG00000079432.2	0	0	0	0	0	0	11.538988	0	31.484537	15.311666	0	0	0	0	0	0	78.997231	0	0	0	21.698854	20.872814	0	7.105447	13.32861	0	0	27.008429	0	0	0	0	12.076344	0	0	0	0	0	16.643835	0	40.193577	0	0	37.393631	9.493599	0	0	0	0	13.399393	79.731514	0	26.866848	0	10.433904	0	3.858378	21.564102	0	0	17.607889	7.634308	0	0	0	0	0	0	0	0	0	5.475988	0	7.598578	11.21952	8.18109	0	0	0	17.274591	0	17.253304	22.510525	24.604326	15.269746	0.366393	42.977062	0	25.193476	0	0
